update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
26,53248,703.1950998962145,73,0.27998736839402805,0.12797381538774574,0.06875000149011612,0.5833333134651184,59.54545454545455,4.342118663781326,48.0,68.0,1.6054637730121613,0.167234449647367,0.007790802323142998,0.004200211347779259,0.031187777232445216,0.27998736839402805,0.12797381538774574,0.06875000149011612,0.5833333134651184
27,55296,734.7546103636772,76,0.33092105025915725,0.14020997155597748,0.0416666679084301,0.5895833373069763,53.28947368421053,5.572053834405946,40.0,65.0,1.5761971026659012,0.1809694878757,-0.014016169210663065,0.005024040496209636,0.02598448024456063,0.33092105025915725,0.14020997155597748,0.0416666679084301,0.5895833373069763
28,57344,771.2073852602562,78,0.3078124960884452,0.10789046566055237,0.0625000074505806,0.5979166626930237,54.525,4.415809665282235,42.0,62.0,1.6006979271769524,0.1829957226291299,0.005151339944859501,0.005117410677485168,0.03498075881435374,0.3078124960884452,0.10789046566055237,0.0625000074505806,0.5979166626930237
29,59392,765.4880934505,81,0.32323231570648425,0.10431569531640861,0.09375,0.637499988079071,54.63636363636363,5.192174658652231,42.0,66.0,1.604297511279583,0.17871749587357044,-0.01177636040665675,0.004643856053007767,0.022744957451885137,0.32323231570648425,0.10431569531640861,0.09375,0.637499988079071
30,61440,771.7453339598384,84,0.32077546283188796,0.14022403385318927,0.03541666641831398,0.6208333373069763,56.02777777777778,5.560206386612676,44.0,66.0,1.6374447420239449,0.19696374237537384,0.01064200239488855,0.004900055268080905,0.02143450253685529,0.32077546283188796,0.14022403385318927,0.03541666641831398,0.6208333373069763
31,63488,739.3599858427408,86,0.24876126042894414,0.10728382840339529,0.05625000596046448,0.4895833432674408,59.189189189189186,4.025847822997932,49.0,66.0,1.73275675624609,0.22520294412970543,0.03147125744726509,0.0070670903660357,0.03870116976316991,0.24876126042894414,0.10728382840339529,0.05625000596046448,0.4895833432674408
32,65536,749.2697261585835,89,0.24087009359808528,0.0856644095201361,0.06458333134651184,0.44999998807907104,61.911764705882355,5.403526338032706,52.0,73.0,1.779145859181881,0.19131695851683617,0.033261603908613324,0.004871246608672664,0.026740689972179443,0.24087009359808528,0.0856644095201361,0.06458333134651184,0.44999998807907104
33,67584,732.8822355074847,92,0.17264785024247342,0.09373841157407367,0.0062500000931322575,0.37291666865348816,64.58064516129032,5.609750690500725,55.0,78.0,1.7971712946891785,0.1572029935196042,0.02982857427559793,0.003071482278755866,0.02187514884852973,0.17264785024247342,0.09373841157407367,0.0062500000931322575,0.37291666865348816
34,69632,763.8308991780885,95,0.18098958433256485,0.0690938943480107,0.012500000186264515,0.33958330750465393,66.90625,4.659394911090924,56.0,75.0,1.7633545473217964,0.1425750870257616,0.015021901810541749,0.002957501812488772,0.027754841720708516,0.18098958433256485,0.0690938943480107,0.012500000186264515,0.33958330750465393
35,71680,751.6696856482938,97,0.20680555452903113,0.07824746271387277,0.04375000298023224,0.3645833432674408,65.0,3.4544657088084305,57.0,72.0,1.797738216817379,0.11922499490901828,0.0027977753452432808,0.0019788959398283623,0.013452584172671117,0.20680555452903113,0.07824746271387277,0.04375000298023224,0.3645833432674408
36,73728,728.2358688314285,100,0.1889367799820571,0.08099466380501327,0.06875000149011612,0.3854166567325592,65.58620689655173,4.597729884967673,55.0,77.0,1.79672359675169,0.11334528587758541,0.0035053730389336124,0.0020932268162141554,0.016826971154398337,0.1889367799820571,0.08099466380501327,0.06875000149011612,0.3854166567325592
37,75776,735.6970364544511,103,0.17270833434692273,0.10269565443650162,0.0020833334419876337,0.4208333194255829,66.66666666666667,5.217491947499509,55.0,80.0,1.7597693726420403,0.11774442810565233,-0.0014542029039148474,0.00278714022715576,0.02065259746660221,0.17270833434692273,0.10269565443650162,0.0020833334419876337,0.4208333194255829
38,77824,740.4591961206884,106,0.22922793983974876,0.10510785893553212,0.03750000149011612,0.5041666626930237,63.35294117647059,5.930392075825204,47.0,73.0,1.7034854218363762,0.11027682339772582,-0.007179160624218639,0.0025416394491912797,0.015869746142289507,0.22922793983974876,0.10510785893553212,0.03750000149011612,0.5041666626930237
39,79872,755.6262114742054,108,0.285304048878921,0.10917567224453407,0.02708333358168602,0.5416666269302368,58.83783783783784,6.457819536259326,44.0,71.0,1.63773562759161,0.1337676802650094,-0.01932813145685941,0.0036726264661410823,0.017969148249532635,0.285304048878921,0.10917567224453407,0.02708333358168602,0.5416666269302368
40,81920,772.4543897280589,111,0.31754385238807453,0.13507685560082378,0.03958333656191826,0.606249988079071,54.26315789473684,6.302398083797007,42.0,66.0,1.553853690624237,0.15890973433852196,-0.016447243571747094,0.004809387406567112,0.02707726656792253,0.31754385238807453,0.13507685560082378,0.03958333656191826,0.606249988079071
41,83968,736.7906195804413,114,0.3285087624466733,0.13089716829657577,0.05000000074505806,0.625,54.63157894736842,6.861107217043566,44.0,69.0,1.622097171843052,0.17596293799579144,-0.010749701774329878,0.004949540190864354,0.019566389594812536,0.3285087624466733,0.13089716829657577,0.05000000074505806,0.625
42,86016,747.3505041391701,117,0.2923214271664619,0.11759280240200555,0.10625000298023224,0.5083333253860474,57.457142857142856,5.525746786726696,48.0,70.0,1.6216554567217827,0.17704055458307266,0.0010184837810811587,0.005305111699271947,0.03394754064721552,0.2923214271664619,0.11759280240200555,0.10625000298023224,0.5083333253860474
43,88064,737.2528814662569,119,0.2811936887132155,0.11041133675720353,0.05416666716337204,0.5270833373069763,57.16216216216216,5.29922744758809,48.0,72.0,1.6531468033790588,0.1805164460092783,0.014639620698289946,0.004939021659083664,0.03086360877891547,0.2811936887132155,0.11041133675720353,0.05416666716337204,0.5270833373069763
44,90112,749.1492287846779,122,0.3012626197076205,0.1507591071516336,0.03958333656191826,0.5541666746139526,58.90909090909091,6.092039696062576,46.0,75.0,1.5519222766160965,0.16979623585939407,-0.006176357139338506,0.005235146818449721,0.023399938937058315,0.3012626197076205,0.1507591071516336,0.03958333656191826,0.5541666746139526
45,92160,760.5775396997493,125,0.3317841853086765,0.12775517195282834,0.07916666567325592,0.6916666626930237,53.666666666666664,5.398638638147505,43.0,68.0,1.485897272825241,0.1690164329484105,-0.006179603329655947,0.005418508284492418,0.03202337119340511,0.3317841853086765,0.12775517195282834,0.07916666567325592,0.6916666626930237
46,94208,768.7705477196248,127,0.3485118956083343,0.12256412785179739,0.12916666269302368,0.6791666746139526,50.333333333333336,5.659659533200387,40.0,63.0,1.4976217597723007,0.19233089871704578,-0.011023049068171531,0.006875550840049982,0.02632856943249591,0.3485118956083343,0.12256412785179739,0.12916666269302368,0.6791666746139526
47,96256,729.7569977347626,130,0.3434959270241784,0.12505942442869802,0.07916667312383652,0.6895833015441895,50.51219512195122,6.1052634278058004,36.0,68.0,1.4958172142505646,0.20580829214304686,0.0025989812393163447,0.007287868415005505,0.020466710238344496,0.3434959270241784,0.12505942442869802,0.07916667312383652,0.6895833015441895
48,98304,749.7263863628707,133,0.3931249912828207,0.12038007616891486,0.14166668057441711,0.6875,50.425,5.991191450788398,38.0,64.0,1.5271254405379295,0.22273268457502127,-0.004950323294906411,0.007124941213987768,0.024973564537655934,0.3931249912828207,0.12038007616891486,0.14166668057441711,0.6875
49,100352,731.763309312743,136,0.34453827746816584,0.08508759661974162,0.15208332240581512,0.5166666507720947,53.351351351351354,5.2772649356344195,41.0,63.0,1.5772854462265968,0.2135367440059781,0.011917024428839795,0.005660096067003906,0.02439423946771089,0.34453827746816584,0.08508759661974162,0.15208332240581512,0.5166666507720947
50,102400,765.6533485645139,138,0.31417824058896965,0.12383798349853807,0.11250000447034836,0.6041666865348816,55.833333333333336,5.439056290693574,46.0,73.0,1.5742470473051071,0.20300772041082382,0.016417154809460044,0.006353735894663259,0.021076195833879742,0.31417824058896965,0.12383798349853807,0.11250000447034836,0.6041666865348816
51,104448,679.1017756788797,141,0.30237267849346,0.1154336545103031,0.1041666641831398,0.6041666269302368,55.0,6.168918507773916,42.0,65.0,1.501404456794262,0.1910967482253909,0.003907418540620711,0.005430695571703836,0.025958001417958572,0.30237267849346,0.1154336545103031,0.1041666641831398,0.6041666269302368
52,106496,737.5639538502977,144,0.3377906888030296,0.13325501310936583,0.06666667014360428,0.6229166984558105,49.883720930232556,6.452723608572716,36.0,69.0,1.5212805792689323,0.18677991442382336,-0.003332074818899855,0.005944344418821856,0.03636490603574645,0.3377906888030296,0.13325501310936583,0.06666667014360428,0.6229166984558105
53,108544,713.4394064404717,147,0.33993901530417,0.11915527256286274,0.1041666716337204,0.5812499523162842,51.0,5.695526699985165,38.0,63.0,1.5770097449421883,0.21582743898034096,0.011839538361527957,0.0054894768400117755,0.02811233931492309,0.33993901530417,0.11915527256286274,0.1041666716337204,0.5812499523162842
54,110592,748.0312513987594,150,0.31770832888368106,0.1330921366419945,0.05000000074505806,0.6104167103767395,54.05555555555556,7.066919981483543,35.0,68.0,1.5750245451927185,0.19458872824907303,0.016769139852840453,0.004355859884526581,0.018795520500614372,0.31770832888368106,0.1330921366419945,0.05000000074505806,0.6104167103767395
55,112640,766.8664217436765,153,0.28828124329447746,0.13903630313478388,0.06875000149011612,0.6208333373069763,54.05,6.572480505866868,41.0,67.0,1.5542028546333313,0.17301293276250362,0.01761784902191721,0.004344843968283385,0.024872950490932893,0.28828124329447746,0.13903630313478388,0.06875000149011612,0.6208333373069763
56,114688,769.3074435674213,155,0.299247682094574,0.11467289342150999,0.11250000447034836,0.5604166984558105,54.44444444444444,6.202349216423495,39.0,68.0,1.5711496993899345,0.14397361315786839,-0.0068077204341534525,0.0032982733100652695,0.02022505313652228,0.299247682094574,0.11467289342150999,0.11250000447034836,0.5604166984558105
57,116736,738.9606136155433,158,0.3209429765610318,0.11879803054352013,0.0520833358168602,0.6312500238418579,54.3421052631579,5.606745541565716,43.0,67.0,1.6118105053901672,0.1675349185243249,0.002348590649489779,0.003343452903209254,0.019725677365584345,0.3209429765610318,0.11879803054352013,0.0520833358168602,0.6312500238418579
58,118784,752.5447280861731,161,0.31126125642677416,0.12103262455335649,0.006250000558793545,0.5104166269302368,56.75675675675676,7.8753992791284935,40.0,75.0,1.6370423063635826,0.1671099066734314,0.007497524042264558,0.0033404896676074713,0.02238179988471002,0.31126125642677416,0.12103262455335649,0.006250000558793545,0.5104166269302368
59,120832,753.6422598771317,163,0.3266328828963074,0.11775168876501206,0.11250000447034836,0.6520833969116211,56.945945945945944,5.072160081165623,47.0,66.0,1.5948617234826088,0.16110745631158352,-0.00920193012279924,0.003235035255784169,0.020733831561461833,0.3266328828963074,0.11775168876501206,0.11250000447034836,0.6520833969116211
60,122880,758.7894003292058,166,0.34154761454888755,0.14485294285352576,0.09791667014360428,0.7354166507720947,54.51428571428571,6.8759266536910335,41.0,71.0,1.515128843486309,0.18307073041796684,-0.013945286453235894,0.004359148035291582,0.02935209645997649,0.34154761454888755,0.14485294285352576,0.09791667014360428,0.7354166507720947
61,124928,732.25704583265,169,0.38184523422803196,0.12507874778817837,0.09166666865348816,0.6229166984558105,51.73809523809524,5.589358613044562,41.0,67.0,1.5322058126330376,0.19256964977830648,-0.0013756023363384884,0.004300112515920773,0.017090252679554666,0.38184523422803196,0.12507874778817837,0.09166666865348816,0.6229166984558105
62,126976,750.9482294621527,172,0.29205043829585375,0.13854422405360944,0.06041666865348816,0.699999988079071,53.13157894736842,6.833243248736203,43.0,75.0,1.483236201107502,0.18170127272605896,0.012881697533885017,0.004325636400608346,0.029591101897390372,0.29205043829585375,0.13854422405360944,0.06041666865348816,0.699999988079071
63,129024,758.3857747993816,174,0.3949404724297069,0.14987121536139453,0.11874999850988388,0.6791666746139526,49.714285714285715,5.283783431116266,39.0,61.0,1.4894325733184814,0.17816215008497238,-0.009206138711306266,0.004039873165311292,0.027316071162169775,0.3949404724297069,0.14987121536139453,0.11874999850988388,0.6791666746139526
64,131072,744.4709043995013,177,0.3758333273231983,0.1162537262853213,0.11041666567325592,0.5625,48.975,4.682347167820857,39.0,60.0,1.5313185080885887,0.18995372857898474,-0.010862339739105664,0.0035655686515383422,0.01609486317221205,0.3758333273231983,0.1162537262853213,0.11041666567325592,0.5625
65,133120,766.2242387027003,180,0.3337171050278764,0.14036249109557378,0.0520833358168602,0.6020832657814026,53.10526315789474,4.983073843597737,43.0,65.0,1.618564322590828,0.19581658020615578,0.013524755311664194,0.0043585462553892285,0.021526400649529657,0.3337171050278764,0.14036249109557378,0.0520833358168602,0.6020832657814026
66,135168,772.4669628022401,182,0.3082207217812538,0.13651017786105316,0.04375000298023224,0.6875,55.13513513513514,6.380553912081751,42.0,69.0,1.6778102740645409,0.18494487181305885,0.019085695908870548,0.003984733630204573,0.01724630589118445,0.3082207217812538,0.13651017786105316,0.04375000298023224,0.6875
67,137216,774.3921959423703,185,0.27554824036595066,0.10706033372964119,0.02708333358168602,0.4999999701976776,57.73684210526316,5.537832611022189,44.0,70.0,1.603756159543991,0.1586225861683488,0.015204595925752074,0.0030579517188016325,0.026031301006238676,0.27554824036595066,0.10706033372964119,0.02708333358168602,0.4999999701976776
68,139264,747.4371882156015,188,0.311825973146102,0.11932664142944856,0.09791666269302368,0.5541667342185974,55.6764705882353,7.189537284608934,38.0,71.0,1.5326522067189217,0.15959186758846045,-0.002192864580138121,0.003752659700694494,0.025476934754830295,0.311825973146102,0.11932664142944856,0.09791666269302368,0.5541667342185974
69,141312,777.0900345721757,190,0.3574404695204326,0.1307618266282276,0.13124999403953552,0.6479166746139526,51.04761904761905,6.44372112603528,40.0,67.0,1.4203053712844849,0.16842074133455753,-0.0006254388463275973,0.003956418877351098,0.029287737514637632,0.3574404695204326,0.1307618266282276,0.13124999403953552,0.6479166746139526
70,143360,771.5547766295986,193,0.3866203681462341,0.15743990339645617,0.05833333358168602,0.7499999403953552,47.53333333333333,5.667058809960909,37.0,60.0,1.4249233677983284,0.19477016385644674,-0.012939239531988278,0.0040741401026025414,0.020909471895204958,0.3866203681462341,0.15743990339645617,0.05833333358168602,0.7499999403953552
71,145408,714.0044936909035,196,0.3509654460883722,0.14323180446380476,0.12916667759418488,0.6687500476837158,47.951219512195124,6.4162568660650265,33.0,64.0,1.456869162619114,0.1894643548876047,0.003908559316187166,0.0037472266412805766,0.023646638743717186,0.3509654460883722,0.14323180446380476,0.12916667759418488,0.6687500476837158
72,147456,723.0245070980673,199,0.337736738845706,0.10895003588198282,0.08749999850988388,0.6166666746139526,48.81818181818182,6.227770384892345,39.0,61.0,1.442879319190979,0.17518889717757702,0.004575891067361226,0.003340655079227872,0.02035089210984194,0.337736738845706,0.10895003588198282,0.08749999850988388,0.6166666746139526
73,149504,755.5331652559755,202,0.3735416643321514,0.1265890294445054,0.13125000894069672,0.7104166746139526,49.125,5.287662527052952,36.0,63.0,1.3926482945680618,0.18271256145089865,-0.020167093258351088,0.004161218341323547,0.02016324283155632,0.3735416643321514,0.1265890294445054,0.13125000894069672,0.7104166746139526
74,151552,771.0426309934211,204,0.4143465816635977,0.1499001455671894,0.06666667014360428,0.7208333015441895,45.63636363636363,3.4515537284672053,38.0,53.0,1.3353490307927132,0.20664968993514776,-0.01728705660207197,0.004817365697817877,0.02876025637181074,0.4143465816635977,0.1499001455671894,0.06666667014360428,0.7208333015441895
75,153600,746.1459696735825,207,0.4028532521232315,0.13146143687957848,0.13124999403953552,0.7020833492279053,45.71739130434783,4.189339698299778,34.0,55.0,1.3512266427278519,0.20625458657741547,-0.005105538832140155,0.0040317731036338955,0.020236355831512516,0.4028532521232315,0.13146143687957848,0.13124999403953552,0.7020833492279053
76,155648,767.6240168596182,210,0.3933423845016438,0.12193836506391624,0.08958333730697632,0.6270833611488342,45.06521739130435,4.905197659949678,36.0,56.0,1.3367648050189018,0.21143016498535872,0.0037517622258746997,0.004316662030760199,0.023165930855808165,0.3933423845016438,0.12193836506391624,0.08958333730697632,0.6270833611488342
77,157696,773.5887923691683,212,0.3879261301322417,0.13923845092716564,0.09583333134651184,0.7291666865348816,45.70454545454545,4.793838590289838,34.0,53.0,1.3437917679548264,0.19309179205447435,0.005163247860764386,0.0043479885353008285,0.02613382528932681,0.3879261301322417,0.13923845092716564,0.09583333134651184,0.7291666865348816
78,159744,769.1281424697618,215,0.4219202784740407,0.14448047967039956,0.11875000596046448,0.7249999642372131,46.108695652173914,5.142441734655719,38.0,59.0,1.3309157714247704,0.20150884333997965,-0.01566957274917513,0.004833141967537813,0.02548217839845081,0.4219202784740407,0.14448047967039956,0.11875000596046448,0.7249999642372131
79,161792,765.933940681665,218,0.44703702876965207,0.13544443486622335,0.07083333283662796,0.7354167103767395,45.37777777777778,5.72048517324221,33.0,60.0,1.281759649515152,0.18976492807269096,-0.0196836837567389,0.0043815038370667025,0.02831076819895741,0.44703702876965207,0.13544443486622335,0.07083333283662796,0.7354167103767395
80,163840,768.3699825348799,220,0.4116666545470556,0.1231760384231042,0.16458334028720856,0.6875,44.51111111111111,4.1773049377810425,38.0,55.0,1.2605084031820297,0.22063729912042618,-0.0047876115422695875,0.004814410567632876,0.02290982372545071,0.4116666545470556,0.1231760384231042,0.16458334028720856,0.6875
81,165888,732.3618672726816,223,0.413265302473185,0.15132205734283413,0.11666666716337204,0.7583333253860474,42.3469387755102,4.401071392787763,34.0,53.0,1.3094231113791466,0.22184832952916622,-0.004181945452728542,0.004327846705564298,0.021883591045406967,0.413265302473185,0.15132205734283413,0.11666666716337204,0.7583333253860474
82,167936,739.0705426264548,226,0.41189814209938047,0.11156212300689114,0.22291666269302368,0.6874999403953552,45.422222222222224,3.9015033506408434,38.0,54.0,1.399606466293335,0.20580457337200642,-0.0010025075025623664,0.0038988921733107418,0.020293117612064468,0.41189814209938047,0.11156212300689114,0.22291666269302368,0.6874999403953552
83,169984,731.8888168070898,229,0.4070251899403195,0.14523133133055027,0.13958333432674408,0.6854166984558105,47.651162790697676,5.9995492890027675,35.0,61.0,1.3898517489433289,0.20425731595605612,-0.001327209291048348,0.003930662933271378,0.02419983009451139,0.4070251899403195,0.14523133133055027,0.13958333432674408,0.6854166984558105
84,172032,768.8792020709592,231,0.39359755623267917,0.12724390530966642,0.05416667088866234,0.7166666388511658,47.53658536585366,5.268857241656541,35.0,57.0,1.4083803966641426,0.19906939566135406,0.006707653286866844,0.0047153798514045775,0.04140995676490891,0.39359755623267917,0.12724390530966642,0.05416667088866234,0.7166666388511658
85,174080,773.7820984193467,234,0.3505329397875209,0.12812083565788682,0.10625001043081284,0.7583333253860474,47.83720930232558,4.945894386435474,38.0,59.0,1.3527093604207039,0.19359696749597788,0.0033877330424729735,0.0035484715044731274,0.021588152474791542,0.3505329397875209,0.12812083565788682,0.10625001043081284,0.7583333253860474
86,176128,751.2298392513321,237,0.4021802198055179,0.10193832651796109,0.21666666865348816,0.6562500596046448,46.348837209302324,4.481920897002485,39.0,61.0,1.3567435890436172,0.1936180666089058,-0.01832076656864956,0.003611153530073352,0.02088514505700207,0.4021802198055179,0.10193832651796109,0.21666666865348816,0.6562500596046448
87,178176,760.7351566732258,239,0.3966485456280086,0.14139965248484765,0.12916666269302368,0.7520833611488342,46.95652173913044,4.872087855900627,35.0,57.0,1.410042829811573,0.229965734295547,-0.00358996746581397,0.005114764644531533,0.020929972709047676,0.3966485456280086,0.14139965248484765,0.12916666269302368,0.7520833611488342
88,180224,768.9194649640386,242,0.3768292661847138,0.14316533734190862,0.07916666567325592,0.6833333373069763,48.73170731707317,5.905864758736272,37.0,61.0,1.4460376501083374,0.1950697721913457,0.011811397969722748,0.004272329329978675,0.023757205488920977,0.3768292661847138,0.14316533734190862,0.07916666567325592,0.6833333373069763
89,182272,766.6263322353566,245,0.3280208293348551,0.14046978000855853,0.08958333730697632,0.7625000476837158,49.15,6.146340374564363,36.0,66.0,1.4715435728430748,0.16311026737093925,0.02017950202571228,0.0032028533896664158,0.024701413369277392,0.3280208293348551,0.14046978000855853,0.08958333730697632,0.7625000476837158
