C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5x3 --save-interval 10 --recurrence 2 --view-size 3

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-viewsize_3-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=True, model='TMaze1x5x3', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=2, save_interval=10, seed=1, tb=False, text=False, value_loss_coef=0.5, view_size=3)

Model successfully created

TMazeRLModule(
  (memory_rnn): LSTMCell(28, 28)
  (actor): Sequential(
    (0): Linear(in_features=28, out_features=28, bias=True)
    (1): Tanh()
    (2): Linear(in_features=28, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=28, out_features=28, bias=True)
    (1): Tanh()
    (2): Linear(in_features=28, out_features=1, bias=True)
  )
)

CUDA available: True

U 342 | F 700416 | FPS 0673 | D 976 | rR:usmM 0.49 0.13 0.19 0.79 | F:usmM 42.4 5.2 35.0 56.0 | H 1.188 | V 0.237 | pL -0.017 | vL 0.005 | V 0.019
U 343 | F 702464 | FPS 0720 | D 979 | rR:usmM 0.40 0.15 0.12 0.73 | F:usmM 41.3 3.9 33.0 50.0 | H 1.264 | V 0.235 | pL 0.010 | vL 0.006 | V 0.021
U 344 | F 704512 | FPS 0685 | D 982 | rR:usmM 0.46 0.14 0.18 0.75 | F:usmM 44.9 5.4 34.0 58.0 | H 1.250 | V 0.234 | pL 0.001 | vL 0.005 | V 0.016
U 345 | F 706560 | FPS 0711 | D 985 | rR:usmM 0.42 0.14 0.15 0.74 | F:usmM 44.0 5.3 34.0 59.0 | H 1.247 | V 0.222 | pL 0.001 | vL 0.005 | V 0.014
U 346 | F 708608 | FPS 0702 | D 988 | rR:usmM 0.39 0.13 0.12 0.62 | F:usmM 43.4 4.6 36.0 57.0 | H 1.372 | V 0.213 | pL 0.006 | vL 0.004 | V 0.020
U 347 | F 710656 | FPS 0693 | D 991 | rR:usmM 0.39 0.15 0.04 0.74 | F:usmM 46.1 6.6 34.0 68.0 | H 1.301 | V 0.190 | pL 0.002 | vL 0.004 | V 0.019
U 348 | F 712704 | FPS 0694 | D 994 | rR:usmM 0.38 0.15 0.06 0.79 | F:usmM 47.1 4.6 39.0 59.0 | H 1.289 | V 0.162 | pL -0.007 | vL 0.004 | V 0.024
U 349 | F 714752 | FPS 0672 | D 997 | rR:usmM 0.47 0.13 0.17 0.79 | F:usmM 43.6 4.7 35.0 58.0 | H 1.307 | V 0.209 | pL -0.026 | vL 0.005 | V 0.021
U 350 | F 716800 | FPS 0697 | D 1000 | rR:usmM 0.39 0.15 0.07 0.73 | F:usmM 44.9 5.5 35.0 60.0 | H 1.265 | V 0.202 | pL -0.008 | vL 0.005 | V 0.018
Model successfully saved
U 351 | F 718848 | FPS 0681 | D 1003 | rR:usmM 0.43 0.11 0.21 0.69 | F:usmM 43.6 5.9 33.0 56.0 | H 1.317 | V 0.203 | pL -0.007 | vL 0.004 | V 0.016
U 352 | F 720896 | FPS 0665 | D 1006 | rR:usmM 0.44 0.13 0.19 0.76 | F:usmM 45.8 4.5 37.0 56.0 | H 1.257 | V 0.215 | pL -0.016 | vL 0.004 | V 0.021
U 353 | F 722944 | FPS 0675 | D 1009 | rR:usmM 0.41 0.15 0.07 0.77 | F:usmM 42.8 4.2 35.0 54.0 | H 1.196 | V 0.228 | pL -0.000 | vL 0.005 | V 0.017
U 354 | F 724992 | FPS 0677 | D 1012 | rR:usmM 0.46 0.13 0.19 0.78 | F:usmM 42.0 4.1 35.0 54.0 | H 1.130 | V 0.230 | pL -0.010 | vL 0.005 | V 0.022
U 355 | F 727040 | FPS 0698 | D 1015 | rR:usmM 0.48 0.15 0.10 0.76 | F:usmM 42.3 4.8 33.0 54.0 | H 1.111 | V 0.243 | pL -0.014 | vL 0.005 | V 0.023
U 356 | F 729088 | FPS 0687 | D 1018 | rR:usmM 0.47 0.12 0.26 0.72 | F:usmM 39.7 5.1 33.0 57.0 | H 1.112 | V 0.266 | pL 0.000 | vL 0.007 | V 0.027
U 357 | F 731136 | FPS 0696 | D 1021 | rR:usmM 0.47 0.12 0.23 0.72 | F:usmM 40.5 3.9 32.0 50.0 | H 1.195 | V 0.259 | pL 0.005 | vL 0.005 | V 0.022
U 358 | F 733184 | FPS 0705 | D 1024 | rR:usmM 0.43 0.15 0.12 0.80 | F:usmM 40.6 4.2 34.0 53.0 | H 1.283 | V 0.249 | pL 0.027 | vL 0.005 | V 0.020
U 359 | F 735232 | FPS 0694 | D 1027 | rR:usmM 0.43 0.14 0.17 0.76 | F:usmM 43.3 4.7 36.0 56.0 | H 1.234 | V 0.224 | pL 0.013 | vL 0.005 | V 0.024
U 360 | F 737280 | FPS 0706 | D 1030 | rR:usmM 0.43 0.12 0.19 0.67 | F:usmM 44.3 5.6 35.0 54.0 | H 1.227 | V 0.194 | pL -0.008 | vL 0.005 | V 0.019
Model successfully saved
U 361 | F 739328 | FPS 0660 | D 1033 | rR:usmM 0.41 0.14 0.18 0.71 | F:usmM 43.3 4.8 32.0 55.0 | H 1.277 | V 0.179 | pL -0.012 | vL 0.005 | V 0.025
U 362 | F 741376 | FPS 0667 | D 1036 | rR:usmM 0.41 0.14 0.08 0.67 | F:usmM 44.1 5.7 34.0 58.0 | H 1.210 | V 0.164 | pL -0.018 | vL 0.005 | V 0.023
U 363 | F 743424 | FPS 0662 | D 1039 | rR:usmM 0.45 0.14 0.19 0.73 | F:usmM 41.0 3.6 34.0 49.0 | H 1.137 | V 0.176 | pL -0.034 | vL 0.006 | V 0.017
U 364 | F 745472 | FPS 0647 | D 1042 | rR:usmM 0.41 0.14 0.16 0.73 | F:usmM 43.4 5.3 34.0 54.0 | H 1.135 | V 0.145 | pL -0.035 | vL 0.006 | V 0.028
U 365 | F 747520 | FPS 0697 | D 1045 | rR:usmM 0.43 0.14 0.12 0.67 | F:usmM 42.4 5.2 34.0 57.0 | H 1.122 | V 0.144 | pL -0.047 | vL 0.005 | V 0.026
U 366 | F 749568 | FPS 0699 | D 1048 | rR:usmM 0.45 0.13 0.24 0.71 | F:usmM 41.3 4.6 34.0 59.0 | H 1.142 | V 0.159 | pL -0.055 | vL 0.005 | V 0.026
U 367 | F 751616 | FPS 0702 | D 1051 | rR:usmM 0.39 0.12 0.16 0.70 | F:usmM 41.7 5.4 32.0 56.0 | H 1.149 | V 0.160 | pL -0.026 | vL 0.004 | V 0.018
U 368 | F 753664 | FPS 0694 | D 1054 | rR:usmM 0.45 0.15 0.10 0.78 | F:usmM 40.8 4.7 33.0 51.0 | H 1.126 | V 0.203 | pL -0.033 | vL 0.006 | V 0.018
U 369 | F 755712 | FPS 0696 | D 1057 | rR:usmM 0.48 0.17 0.08 0.76 | F:usmM 40.2 3.9 32.0 49.0 | H 1.086 | V 0.235 | pL -0.021 | vL 0.006 | V 0.018
U 370 | F 757760 | FPS 0696 | D 1060 | rR:usmM 0.49 0.14 0.07 0.75 | F:usmM 39.6 4.6 32.0 48.0 | H 1.029 | V 0.273 | pL 0.002 | vL 0.007 | V 0.025
Model successfully saved
U 371 | F 759808 | FPS 0672 | D 1063 | rR:usmM 0.49 0.12 0.21 0.82 | F:usmM 37.4 3.3 31.0 44.0 | H 1.177 | V 0.310 | pL 0.032 | vL 0.008 | V 0.034
U 372 | F 761856 | FPS 0688 | D 1066 | rR:usmM 0.43 0.10 0.20 0.65 | F:usmM 42.6 5.5 33.0 56.0 | H 1.231 | V 0.276 | pL 0.042 | vL 0.006 | V 0.055
U 373 | F 763904 | FPS 0703 | D 1069 | rR:usmM 0.39 0.14 0.14 0.72 | F:usmM 45.3 6.3 33.0 65.0 | H 1.306 | V 0.242 | pL 0.049 | vL 0.006 | V 0.059
U 374 | F 765952 | FPS 0715 | D 1072 | rR:usmM 0.37 0.11 0.16 0.55 | F:usmM 48.7 6.3 35.0 65.0 | H 1.479 | V 0.226 | pL 0.041 | vL 0.004 | V 0.043
U 375 | F 768000 | FPS 0718 | D 1074 | rR:usmM 0.33 0.11 0.07 0.61 | F:usmM 50.4 5.4 39.0 62.0 | H 1.458 | V 0.177 | pL 0.031 | vL 0.004 | V 0.027
U 376 | F 770048 | FPS 0658 | D 1078 | rR:usmM 0.31 0.13 0.05 0.70 | F:usmM 53.8 5.9 42.0 69.0 | H 1.557 | V 0.132 | pL 0.007 | vL 0.004 | V 0.041
U 377 | F 772096 | FPS 0711 | D 1080 | rR:usmM 0.30 0.12 0.08 0.58 | F:usmM 52.9 5.2 42.0 64.0 | H 1.636 | V 0.063 | pL -0.006 | vL 0.004 | V 0.037
U 378 | F 774144 | FPS 0708 | D 1083 | rR:usmM 0.22 0.11 0.04 0.49 | F:usmM 60.4 7.0 43.0 73.0 | H 1.747 | V -0.018 | pL -0.045 | vL 0.003 | V 0.038
U 379 | F 776192 | FPS 0713 | D 1086 | rR:usmM 0.23 0.10 0.02 0.49 | F:usmM 64.3 6.0 53.0 79.0 | H 1.724 | V -0.002 | pL -0.048 | vL 0.002 | V 0.046
U 380 | F 778240 | FPS 0706 | D 1089 | rR:usmM 0.21 0.11 0.02 0.50 | F:usmM 62.5 5.5 45.0 73.0 | H 1.632 | V 0.052 | pL -0.052 | vL 0.002 | V 0.040
Model successfully saved
U 381 | F 780288 | FPS 0671 | D 1092 | rR:usmM 0.33 0.11 0.14 0.59 | F:usmM 55.6 5.8 42.0 69.0 | H 1.492 | V 0.110 | pL -0.061 | vL 0.003 | V 0.029
U 382 | F 782336 | FPS 0676 | D 1095 | rR:usmM 0.33 0.14 0.12 0.64 | F:usmM 50.2 6.3 39.0 66.0 | H 1.469 | V 0.150 | pL -0.036 | vL 0.006 | V 0.027
U 383 | F 784384 | FPS 0686 | D 1098 | rR:usmM 0.38 0.14 0.11 0.69 | F:usmM 48.9 5.4 41.0 61.0 | H 1.412 | V 0.195 | pL -0.031 | vL 0.007 | V 0.031
U 384 | F 786432 | FPS 0705 | D 1101 | rR:usmM 0.37 0.14 0.14 0.70 | F:usmM 47.7 5.8 38.0 59.0 | H 1.374 | V 0.207 | pL -0.014 | vL 0.007 | V 0.023
U 385 | F 788480 | FPS 0619 | D 1104 | rR:usmM 0.40 0.13 0.15 0.75 | F:usmM 45.6 5.4 37.0 58.0 | H 1.376 | V 0.233 | pL -0.019 | vL 0.008 | V 0.040
U 386 | F 790528 | FPS 0641 | D 1108 | rR:usmM 0.42 0.13 0.14 0.73 | F:usmM 47.6 5.2 35.0 58.0 | H 1.380 | V 0.233 | pL 0.001 | vL 0.007 | V 0.027
U 387 | F 792576 | FPS 0638 | D 1111 | rR:usmM 0.38 0.11 0.13 0.64 | F:usmM 47.4 5.5 37.0 64.0 | H 1.459 | V 0.230 | pL 0.005 | vL 0.007 | V 0.029
U 388 | F 794624 | FPS 0691 | D 1114 | rR:usmM 0.39 0.13 0.16 0.65 | F:usmM 49.9 5.4 39.0 63.0 | H 1.528 | V 0.228 | pL 0.015 | vL 0.005 | V 0.027
U 389 | F 796672 | FPS 0672 | D 1117 | rR:usmM 0.30 0.11 0.08 0.55 | F:usmM 52.5 5.6 42.0 68.0 | H 1.512 | V 0.233 | pL 0.030 | vL 0.006 | V 0.023
U 390 | F 798720 | FPS 0712 | D 1120 | rR:usmM 0.37 0.14 0.05 0.67 | F:usmM 50.1 6.6 35.0 62.0 | H 1.532 | V 0.214 | pL 0.012 | vL 0.004 | V 0.017
Model successfully saved
U 391 | F 800768 | FPS 0687 | D 1123 | rR:usmM 0.33 0.11 0.16 0.56 | F:usmM 53.6 5.8 44.0 66.0 | H 1.592 | V 0.192 | pL 0.017 | vL 0.003 | V 0.021
U 392 | F 802816 | FPS 0676 | D 1126 | rR:usmM 0.28 0.14 0.11 0.65 | F:usmM 55.2 7.2 40.0 70.0 | H 1.546 | V 0.183 | pL 0.012 | vL 0.003 | V 0.017
U 393 | F 804864 | FPS 0694 | D 1129 | rR:usmM 0.34 0.13 0.08 0.66 | F:usmM 54.4 6.0 42.0 69.0 | H 1.555 | V 0.165 | pL -0.008 | vL 0.003 | V 0.015
U 394 | F 806912 | FPS 0654 | D 1132 | rR:usmM 0.32 0.09 0.16 0.50 | F:usmM 52.9 5.6 41.0 64.0 | H 1.504 | V 0.155 | pL -0.011 | vL 0.003 | V 0.015
U 395 | F 808960 | FPS 0687 | D 1135 | rR:usmM 0.33 0.13 0.06 0.63 | F:usmM 51.9 5.5 43.0 65.0 | H 1.491 | V 0.156 | pL -0.006 | vL 0.003 | V 0.020
U 396 | F 811008 | FPS 0653 | D 1138 | rR:usmM 0.35 0.12 0.14 0.61 | F:usmM 51.8 5.4 42.0 66.0 | H 1.488 | V 0.153 | pL -0.020 | vL 0.003 | V 0.021
U 397 | F 813056 | FPS 0676 | D 1141 | rR:usmM 0.36 0.13 0.08 0.74 | F:usmM 50.8 5.1 40.0 59.0 | H 1.404 | V 0.165 | pL -0.016 | vL 0.004 | V 0.017
U 398 | F 815104 | FPS 0705 | D 1144 | rR:usmM 0.39 0.10 0.16 0.58 | F:usmM 49.3 5.8 38.0 63.0 | H 1.422 | V 0.189 | pL -0.024 | vL 0.004 | V 0.021
U 399 | F 817152 | FPS 0681 | D 1147 | rR:usmM 0.39 0.14 0.13 0.68 | F:usmM 48.6 4.4 39.0 58.0 | H 1.420 | V 0.203 | pL -0.000 | vL 0.005 | V 0.022
U 400 | F 819200 | FPS 0646 | D 1150 | rR:usmM 0.36 0.13 0.10 0.67 | F:usmM 49.3 4.6 38.0 60.0 | H 1.489 | V 0.210 | pL 0.007 | vL 0.004 | V 0.021
Model successfully saved
U 401 | F 821248 | FPS 0724 | D 1153 | rR:usmM 0.36 0.14 0.09 0.66 | F:usmM 52.0 6.2 41.0 67.0 | H 1.429 | V 0.206 | pL 0.022 | vL 0.003 | V 0.018
U 402 | F 823296 | FPS 0718 | D 1156 | rR:usmM 0.36 0.13 0.08 0.64 | F:usmM 49.0 6.7 39.0 63.0 | H 1.474 | V 0.205 | pL 0.008 | vL 0.004 | V 0.015
U 403 | F 825344 | FPS 0745 | D 1159 | rR:usmM 0.35 0.11 0.15 0.55 | F:usmM 51.2 4.7 42.0 61.0 | H 1.482 | V 0.220 | pL 0.024 | vL 0.004 | V 0.021
U 404 | F 827392 | FPS 0779 | D 1161 | rR:usmM 0.32 0.12 0.08 0.59 | F:usmM 51.0 6.3 38.0 66.0 | H 1.529 | V 0.198 | pL 0.013 | vL 0.004 | V 0.019
U 405 | F 829440 | FPS 0742 | D 1164 | rR:usmM 0.34 0.13 0.14 0.62 | F:usmM 53.2 6.8 39.0 68.0 | H 1.574 | V 0.206 | pL 0.023 | vL 0.004 | V 0.023
U 406 | F 831488 | FPS 0697 | D 1167 | rR:usmM 0.31 0.11 0.09 0.52 | F:usmM 54.9 7.6 38.0 67.0 | H 1.653 | V 0.232 | pL 0.039 | vL 0.005 | V 0.036
U 407 | F 833536 | FPS 0733 | D 1170 | rR:usmM 0.20 0.14 0.00 0.65 | F:usmM 62.8 8.6 46.0 80.0 | H 1.808 | V 0.205 | pL 0.055 | vL 0.005 | V 0.038
U 408 | F 835584 | FPS 0695 | D 1173 | rR:usmM 0.16 0.12 0.00 0.55 | F:usmM 66.8 7.2 51.0 80.0 | H 1.805 | V 0.164 | pL 0.050 | vL 0.002 | V 0.028
U 409 | F 837632 | FPS 0692 | D 1176 | rR:usmM 0.23 0.10 0.02 0.47 | F:usmM 63.5 5.8 52.0 72.0 | H 1.736 | V 0.173 | pL 0.026 | vL 0.003 | V 0.020
U 410 | F 839680 | FPS 0700 | D 1179 | rR:usmM 0.24 0.13 0.03 0.61 | F:usmM 60.7 6.2 47.0 74.0 | H 1.667 | V 0.159 | pL 0.021 | vL 0.003 | V 0.021
Model successfully saved
U 411 | F 841728 | FPS 0732 | D 1181 | rR:usmM 0.31 0.14 0.03 0.62 | F:usmM 56.7 6.8 39.0 69.0 | H 1.544 | V 0.167 | pL -0.001 | vL 0.004 | V 0.021
U 412 | F 843776 | FPS 0741 | D 1184 | rR:usmM 0.34 0.12 0.09 0.63 | F:usmM 52.2 6.3 38.0 64.0 | H 1.450 | V 0.188 | pL -0.013 | vL 0.004 | V 0.023
U 413 | F 845824 | FPS 0780 | D 1187 | rR:usmM 0.41 0.16 0.07 0.69 | F:usmM 48.2 5.3 37.0 61.0 | H 1.417 | V 0.218 | pL -0.005 | vL 0.005 | V 0.025
U 414 | F 847872 | FPS 0750 | D 1189 | rR:usmM 0.42 0.15 0.17 0.76 | F:usmM 48.2 5.3 38.0 65.0 | H 1.435 | V 0.221 | pL 0.002 | vL 0.004 | V 0.018
U 415 | F 849920 | FPS 0625 | D 1193 | rR:usmM 0.36 0.11 0.19 0.66 | F:usmM 49.1 5.0 36.0 58.0 | H 1.476 | V 0.211 | pL 0.007 | vL 0.004 | V 0.021
U 416 | F 851968 | FPS 0492 | D 1197 | rR:usmM 0.35 0.14 0.14 0.78 | F:usmM 50.1 5.8 41.0 62.0 | H 1.475 | V 0.176 | pL 0.006 | vL 0.003 | V 0.018
U 417 | F 854016 | FPS 0639 | D 1200 | rR:usmM 0.37 0.14 0.09 0.76 | F:usmM 50.0 5.3 40.0 65.0 | H 1.501 | V 0.159 | pL -0.008 | vL 0.004 | V 0.024
U 418 | F 856064 | FPS 0643 | D 1203 | rR:usmM 0.37 0.13 0.08 0.64 | F:usmM 50.1 4.7 39.0 64.0 | H 1.407 | V 0.162 | pL -0.007 | vL 0.003 | V 0.022
U 419 | F 858112 | FPS 0624 | D 1207 | rR:usmM 0.38 0.12 0.11 0.68 | F:usmM 48.6 4.8 39.0 61.0 | H 1.445 | V 0.176 | pL -0.011 | vL 0.004 | V 0.018
U 420 | F 860160 | FPS 0702 | D 1210 | rR:usmM 0.40 0.12 0.14 0.64 | F:usmM 48.4 6.1 37.0 63.0 | H 1.421 | V 0.210 | pL -0.007 | vL 0.004 | V 0.020
Model successfully saved
U 421 | F 862208 | FPS 0710 | D 1212 | rR:usmM 0.41 0.14 0.14 0.69 | F:usmM 46.9 6.3 35.0 61.0 | H 1.301 | V 0.217 | pL -0.011 | vL 0.005 | V 0.024
U 422 | F 864256 | FPS 0546 | D 1216 | rR:usmM 0.40 0.14 0.19 0.67 | F:usmM 45.9 5.4 35.0 58.0 | H 1.308 | V 0.216 | pL 0.001 | vL 0.004 | V 0.022
U 423 | F 866304 | FPS 0640 | D 1219 | rR:usmM 0.42 0.14 0.16 0.79 | F:usmM 45.7 4.7 35.0 57.0 | H 1.319 | V 0.239 | pL 0.003 | vL 0.004 | V 0.024
U 424 | F 868352 | FPS 0645 | D 1223 | rR:usmM 0.43 0.13 0.18 0.71 | F:usmM 43.6 4.9 36.0 54.0 | H 1.413 | V 0.230 | pL 0.012 | vL 0.004 | V 0.025
U 425 | F 870400 | FPS 0623 | D 1226 | rR:usmM 0.40 0.13 0.14 0.74 | F:usmM 46.8 4.9 40.0 58.0 | H 1.419 | V 0.212 | pL 0.020 | vL 0.004 | V 0.022
U 426 | F 872448 | FPS 0584 | D 1229 | rR:usmM 0.40 0.14 0.08 0.72 | F:usmM 48.2 6.4 37.0 63.0 | H 1.369 | V 0.223 | pL 0.002 | vL 0.004 | V 0.018
U 427 | F 874496 | FPS 0633 | D 1233 | rR:usmM 0.41 0.11 0.13 0.64 | F:usmM 45.5 5.2 35.0 56.0 | H 1.461 | V 0.225 | pL 0.011 | vL 0.003 | V 0.021
U 428 | F 876544 | FPS 0635 | D 1236 | rR:usmM 0.36 0.12 0.14 0.59 | F:usmM 49.6 5.5 39.0 66.0 | H 1.412 | V 0.190 | pL 0.018 | vL 0.003 | V 0.014
U 429 | F 878592 | FPS 0596 | D 1239 | rR:usmM 0.36 0.16 0.06 0.74 | F:usmM 47.0 5.2 39.0 59.0 | H 1.321 | V 0.187 | pL 0.006 | vL 0.004 | V 0.022
U 430 | F 880640 | FPS 0720 | D 1242 | rR:usmM 0.41 0.11 0.18 0.69 | F:usmM 45.5 4.4 37.0 54.0 | H 1.342 | V 0.185 | pL -0.016 | vL 0.004 | V 0.019
Model successfully saved
U 431 | F 882688 | FPS 0757 | D 1245 | rR:usmM 0.43 0.12 0.19 0.67 | F:usmM 46.3 4.7 37.0 56.0 | H 1.324 | V 0.196 | pL -0.032 | vL 0.004 | V 0.021
U 432 | F 884736 | FPS 0752 | D 1248 | rR:usmM 0.43 0.14 0.16 0.76 | F:usmM 44.0 4.7 34.0 53.0 | H 1.295 | V 0.191 | pL -0.015 | vL 0.004 | V 0.016
U 433 | F 886784 | FPS 0751 | D 1250 | rR:usmM 0.40 0.13 0.12 0.64 | F:usmM 45.0 5.0 34.0 59.0 | H 1.345 | V 0.199 | pL -0.004 | vL 0.004 | V 0.018
U 434 | F 888832 | FPS 0762 | D 1253 | rR:usmM 0.39 0.13 0.11 0.77 | F:usmM 44.2 4.6 36.0 56.0 | H 1.430 | V 0.207 | pL 0.000 | vL 0.004 | V 0.019
U 435 | F 890880 | FPS 0792 | D 1256 | rR:usmM 0.40 0.12 0.17 0.69 | F:usmM 46.8 4.7 39.0 64.0 | H 1.330 | V 0.189 | pL -0.008 | vL 0.004 | V 0.017
U 436 | F 892928 | FPS 0777 | D 1258 | rR:usmM 0.43 0.13 0.22 0.80 | F:usmM 46.0 5.2 34.0 58.0 | H 1.302 | V 0.193 | pL -0.018 | vL 0.004 | V 0.018
U 437 | F 894976 | FPS 0813 | D 1261 | rR:usmM 0.43 0.13 0.11 0.69 | F:usmM 45.1 5.0 33.0 58.0 | H 1.303 | V 0.203 | pL -0.011 | vL 0.004 | V 0.018
U 438 | F 897024 | FPS 0820 | D 1263 | rR:usmM 0.41 0.10 0.16 0.61 | F:usmM 46.6 4.6 38.0 57.0 | H 1.387 | V 0.205 | pL -0.010 | vL 0.004 | V 0.020
U 439 | F 899072 | FPS 0819 | D 1266 | rR:usmM 0.39 0.13 0.14 0.69 | F:usmM 48.3 5.0 40.0 58.0 | H 1.278 | V 0.190 | pL -0.006 | vL 0.005 | V 0.019
U 440 | F 901120 | FPS 0817 | D 1268 | rR:usmM 0.45 0.13 0.20 0.76 | F:usmM 43.3 4.6 34.0 54.0 | H 1.317 | V 0.197 | pL -0.030 | vL 0.004 | V 0.020
Model successfully saved
U 441 | F 903168 | FPS 0758 | D 1271 | rR:usmM 0.41 0.13 0.17 0.68 | F:usmM 44.7 4.2 35.0 56.0 | H 1.388 | V 0.222 | pL -0.005 | vL 0.004 | V 0.023
U 442 | F 905216 | FPS 0772 | D 1274 | rR:usmM 0.35 0.13 0.12 0.64 | F:usmM 48.6 4.1 39.0 56.0 | H 1.402 | V 0.221 | pL 0.017 | vL 0.004 | V 0.021
U 443 | F 907264 | FPS 0773 | D 1276 | rR:usmM 0.36 0.13 0.10 0.63 | F:usmM 48.3 5.2 39.0 60.0 | H 1.487 | V 0.223 | pL 0.024 | vL 0.004 | V 0.019
U 444 | F 909312 | FPS 0798 | D 1279 | rR:usmM 0.35 0.13 0.05 0.71 | F:usmM 50.8 5.8 38.0 62.0 | H 1.383 | V 0.186 | pL 0.015 | vL 0.003 | V 0.017
U 445 | F 911360 | FPS 0802 | D 1281 | rR:usmM 0.37 0.14 0.06 0.64 | F:usmM 47.5 5.1 37.0 60.0 | H 1.358 | V 0.178 | pL -0.002 | vL 0.004 | V 0.015
U 446 | F 913408 | FPS 0798 | D 1284 | rR:usmM 0.39 0.13 0.07 0.61 | F:usmM 47.5 4.7 39.0 58.0 | H 1.308 | V 0.158 | pL -0.017 | vL 0.003 | V 0.018
U 447 | F 915456 | FPS 0797 | D 1287 | rR:usmM 0.40 0.13 0.08 0.73 | F:usmM 43.8 4.8 35.0 57.0 | H 1.240 | V 0.173 | pL -0.028 | vL 0.004 | V 0.022
U 448 | F 917504 | FPS 0800 | D 1289 | rR:usmM 0.42 0.13 0.12 0.68 | F:usmM 42.8 4.7 33.0 54.0 | H 1.331 | V 0.207 | pL -0.015 | vL 0.004 | V 0.020
U 449 | F 919552 | FPS 0795 | D 1292 | rR:usmM 0.42 0.14 0.05 0.74 | F:usmM 44.8 4.9 33.0 56.0 | H 1.318 | V 0.233 | pL -0.005 | vL 0.004 | V 0.015
U 450 | F 921600 | FPS 0806 | D 1294 | rR:usmM 0.40 0.14 0.16 0.74 | F:usmM 44.6 4.9 33.0 57.0 | H 1.316 | V 0.216 | pL -0.004 | vL 0.004 | V 0.019
Model successfully saved
U 451 | F 923648 | FPS 0766 | D 1297 | rR:usmM 0.45 0.12 0.18 0.78 | F:usmM 45.2 4.8 35.0 57.0 | H 1.377 | V 0.220 | pL -0.006 | vL 0.004 | V 0.017
U 452 | F 925696 | FPS 0805 | D 1299 | rR:usmM 0.39 0.12 0.08 0.70 | F:usmM 47.1 6.1 37.0 69.0 | H 1.335 | V 0.214 | pL 0.010 | vL 0.004 | V 0.016
U 453 | F 927744 | FPS 0817 | D 1302 | rR:usmM 0.37 0.13 0.10 0.71 | F:usmM 45.5 4.2 37.0 54.0 | H 1.404 | V 0.197 | pL 0.011 | vL 0.003 | V 0.019
U 454 | F 929792 | FPS 0783 | D 1305 | rR:usmM 0.34 0.13 0.05 0.66 | F:usmM 48.7 5.8 39.0 63.0 | H 1.393 | V 0.170 | pL 0.001 | vL 0.003 | V 0.017
U 455 | F 931840 | FPS 0811 | D 1307 | rR:usmM 0.41 0.12 0.22 0.76 | F:usmM 48.1 4.4 40.0 56.0 | H 1.370 | V 0.180 | pL -0.016 | vL 0.003 | V 0.017
U 456 | F 933888 | FPS 0765 | D 1310 | rR:usmM 0.42 0.13 0.14 0.81 | F:usmM 47.6 5.1 40.0 66.0 | H 1.265 | V 0.194 | pL -0.026 | vL 0.004 | V 0.023
U 457 | F 935936 | FPS 0819 | D 1312 | rR:usmM 0.45 0.12 0.13 0.78 | F:usmM 43.6 4.4 34.0 54.0 | H 1.339 | V 0.249 | pL -0.002 | vL 0.004 | V 0.024
U 458 | F 937984 | FPS 0829 | D 1315 | rR:usmM 0.42 0.12 0.22 0.69 | F:usmM 44.9 4.6 35.0 55.0 | H 1.426 | V 0.269 | pL 0.032 | vL 0.004 | V 0.026
U 459 | F 940032 | FPS 0828 | D 1317 | rR:usmM 0.39 0.12 0.17 0.66 | F:usmM 48.8 4.1 39.0 57.0 | H 1.411 | V 0.265 | pL 0.031 | vL 0.003 | V 0.026
U 460 | F 942080 | FPS 0811 | D 1320 | rR:usmM 0.37 0.11 0.15 0.59 | F:usmM 50.2 5.4 39.0 63.0 | H 1.447 | V 0.227 | pL 0.026 | vL 0.003 | V 0.022
Model successfully saved
U 461 | F 944128 | FPS 0742 | D 1323 | rR:usmM 0.38 0.12 0.13 0.66 | F:usmM 49.0 6.0 40.0 60.0 | H 1.434 | V 0.192 | pL 0.012 | vL 0.003 | V 0.016
U 462 | F 946176 | FPS 0786 | D 1325 | rR:usmM 0.42 0.13 0.11 0.66 | F:usmM 48.1 4.7 39.0 59.0 | H 1.343 | V 0.188 | pL -0.011 | vL 0.003 | V 0.023
U 463 | F 948224 | FPS 0801 | D 1328 | rR:usmM 0.41 0.13 0.16 0.69 | F:usmM 46.9 5.3 39.0 60.0 | H 1.265 | V 0.179 | pL -0.014 | vL 0.004 | V 0.022
U 464 | F 950272 | FPS 0824 | D 1330 | rR:usmM 0.40 0.13 0.07 0.65 | F:usmM 43.6 5.4 34.0 56.0 | H 1.271 | V 0.201 | pL -0.024 | vL 0.004 | V 0.024
