C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=False, model='TMaze1x5', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=False, text=False, value_loss_coef=0.5)

Model successfully created

TMazeRLModule(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(65, 65)
  (actor): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=1, bias=True)
  )
)

CUDA available: True

U 319 | F 653312 | FPS 0630 | D 935 | rR:usmM 0.39 0.13 0.17 0.77 | F:usmM 48.9 5.8 36.0 61.0 | H 1.453 | V 0.234 | pL 0.003 | vL 0.009 | V 0.015
U 320 | F 655360 | FPS 0703 | D 938 | rR:usmM 0.33 0.11 0.13 0.62 | F:usmM 51.4 5.6 42.0 66.0 | H 1.473 | V 0.228 | pL 0.016 | vL 0.008 | V 0.014
Model successfully saved
U 321 | F 657408 | FPS 0681 | D 941 | rR:usmM 0.38 0.13 0.15 0.70 | F:usmM 48.2 6.2 39.0 65.0 | H 1.488 | V 0.228 | pL -0.006 | vL 0.009 | V 0.014
U 322 | F 659456 | FPS 0736 | D 944 | rR:usmM 0.35 0.15 0.06 0.82 | F:usmM 51.2 6.1 38.0 62.0 | H 1.491 | V 0.223 | pL 0.005 | vL 0.009 | V 0.018
U 323 | F 661504 | FPS 0714 | D 946 | rR:usmM 0.36 0.11 0.09 0.63 | F:usmM 50.2 5.0 39.0 61.0 | H 1.564 | V 0.221 | pL 0.004 | vL 0.007 | V 0.015
U 324 | F 663552 | FPS 0756 | D 949 | rR:usmM 0.31 0.14 0.05 0.63 | F:usmM 53.7 6.1 41.0 66.0 | H 1.577 | V 0.206 | pL 0.012 | vL 0.007 | V 0.016
U 325 | F 665600 | FPS 0656 | D 952 | rR:usmM 0.30 0.13 0.04 0.51 | F:usmM 56.8 5.6 43.0 65.0 | H 1.526 | V 0.198 | pL 0.007 | vL 0.006 | V 0.014
U 326 | F 667648 | FPS 0725 | D 955 | rR:usmM 0.30 0.10 0.05 0.55 | F:usmM 53.1 6.3 40.0 65.0 | H 1.536 | V 0.183 | pL 0.009 | vL 0.006 | V 0.010
U 327 | F 669696 | FPS 0702 | D 958 | rR:usmM 0.33 0.12 0.14 0.72 | F:usmM 52.5 6.1 42.0 65.0 | H 1.544 | V 0.184 | pL -0.008 | vL 0.006 | V 0.013
U 328 | F 671744 | FPS 0759 | D 961 | rR:usmM 0.37 0.16 0.03 0.72 | F:usmM 51.9 5.5 42.0 65.0 | H 1.443 | V 0.196 | pL -0.013 | vL 0.008 | V 0.018
U 329 | F 673792 | FPS 0756 | D 963 | rR:usmM 0.33 0.14 0.09 0.67 | F:usmM 50.3 7.1 35.0 65.0 | H 1.418 | V 0.206 | pL -0.009 | vL 0.008 | V 0.021
U 330 | F 675840 | FPS 0763 | D 966 | rR:usmM 0.39 0.14 0.18 0.70 | F:usmM 48.3 5.1 36.0 60.0 | H 1.424 | V 0.213 | pL -0.002 | vL 0.008 | V 0.015
Model successfully saved
U 331 | F 677888 | FPS 0696 | D 969 | rR:usmM 0.34 0.14 0.07 0.74 | F:usmM 49.7 6.3 38.0 63.0 | H 1.402 | V 0.214 | pL -0.001 | vL 0.010 | V 0.020
U 332 | F 679936 | FPS 0717 | D 972 | rR:usmM 0.39 0.15 0.07 0.65 | F:usmM 45.4 6.7 34.0 60.0 | H 1.370 | V 0.228 | pL -0.009 | vL 0.009 | V 0.018
U 333 | F 681984 | FPS 0708 | D 975 | rR:usmM 0.37 0.14 0.06 0.67 | F:usmM 47.8 5.2 36.0 55.0 | H 1.384 | V 0.229 | pL 0.007 | vL 0.010 | V 0.016
U 334 | F 684032 | FPS 0732 | D 978 | rR:usmM 0.39 0.13 0.06 0.68 | F:usmM 46.3 6.5 34.0 59.0 | H 1.394 | V 0.237 | pL -0.003 | vL 0.010 | V 0.016
U 335 | F 686080 | FPS 0711 | D 980 | rR:usmM 0.36 0.15 0.06 0.76 | F:usmM 48.4 5.7 38.0 61.0 | H 1.521 | V 0.228 | pL 0.008 | vL 0.008 | V 0.015
U 336 | F 688128 | FPS 0723 | D 983 | rR:usmM 0.31 0.12 0.05 0.59 | F:usmM 54.1 6.3 43.0 69.0 | H 1.588 | V 0.211 | pL 0.014 | vL 0.006 | V 0.013
U 337 | F 690176 | FPS 0749 | D 986 | rR:usmM 0.28 0.15 0.02 0.74 | F:usmM 55.4 6.9 44.0 71.0 | H 1.551 | V 0.198 | pL 0.012 | vL 0.007 | V 0.017
U 338 | F 692224 | FPS 0727 | D 989 | rR:usmM 0.35 0.13 0.10 0.66 | F:usmM 52.6 5.5 41.0 62.0 | H 1.505 | V 0.193 | pL -0.003 | vL 0.007 | V 0.013
U 339 | F 694272 | FPS 0725 | D 992 | rR:usmM 0.35 0.14 0.14 0.65 | F:usmM 49.9 5.5 38.0 60.0 | H 1.394 | V 0.198 | pL -0.012 | vL 0.007 | V 0.013
U 340 | F 696320 | FPS 0726 | D 995 | rR:usmM 0.39 0.14 0.04 0.73 | F:usmM 45.5 5.4 36.0 59.0 | H 1.263 | V 0.221 | pL -0.020 | vL 0.010 | V 0.017
Model successfully saved
U 341 | F 698368 | FPS 0616 | D 998 | rR:usmM 0.46 0.14 0.20 0.78 | F:usmM 41.4 5.0 32.0 50.0 | H 1.267 | V 0.254 | pL -0.020 | vL 0.012 | V 0.017
U 342 | F 700416 | FPS 0735 | D 1001 | rR:usmM 0.40 0.13 0.17 0.70 | F:usmM 44.5 5.0 35.0 58.0 | H 1.398 | V 0.255 | pL 0.002 | vL 0.012 | V 0.016
U 343 | F 702464 | FPS 0711 | D 1004 | rR:usmM 0.34 0.15 0.06 0.75 | F:usmM 49.2 5.8 36.0 62.0 | H 1.594 | V 0.234 | pL 0.035 | vL 0.008 | V 0.015
U 344 | F 704512 | FPS 0733 | D 1006 | rR:usmM 0.22 0.11 0.01 0.46 | F:usmM 59.4 7.0 45.0 73.0 | H 1.607 | V 0.197 | pL 0.031 | vL 0.006 | V 0.015
U 345 | F 706560 | FPS 0655 | D 1009 | rR:usmM 0.30 0.11 0.09 0.51 | F:usmM 55.6 7.3 40.0 75.0 | H 1.593 | V 0.187 | pL 0.004 | vL 0.005 | V 0.012
U 346 | F 708608 | FPS 0588 | D 1013 | rR:usmM 0.30 0.11 0.06 0.57 | F:usmM 55.2 7.0 42.0 68.0 | H 1.571 | V 0.187 | pL 0.001 | vL 0.005 | V 0.011
U 347 | F 710656 | FPS 0727 | D 1016 | rR:usmM 0.29 0.10 0.03 0.51 | F:usmM 55.2 6.1 43.0 70.0 | H 1.578 | V 0.178 | pL 0.009 | vL 0.006 | V 0.011
U 348 | F 712704 | FPS 0740 | D 1019 | rR:usmM 0.32 0.12 0.04 0.54 | F:usmM 54.2 6.7 38.0 67.0 | H 1.519 | V 0.182 | pL -0.006 | vL 0.006 | V 0.013
U 349 | F 714752 | FPS 0688 | D 1022 | rR:usmM 0.36 0.13 0.10 0.71 | F:usmM 51.0 5.9 40.0 65.0 | H 1.517 | V 0.198 | pL -0.019 | vL 0.007 | V 0.015
U 350 | F 716800 | FPS 0656 | D 1025 | rR:usmM 0.37 0.15 0.08 0.62 | F:usmM 51.0 5.9 33.0 65.0 | H 1.439 | V 0.212 | pL -0.006 | vL 0.008 | V 0.013
Model successfully saved
U 351 | F 718848 | FPS 0664 | D 1028 | rR:usmM 0.36 0.14 0.11 0.71 | F:usmM 50.0 5.6 40.0 64.0 | H 1.400 | V 0.215 | pL -0.003 | vL 0.008 | V 0.015
U 352 | F 720896 | FPS 0648 | D 1031 | rR:usmM 0.38 0.12 0.09 0.68 | F:usmM 48.1 5.8 38.0 64.0 | H 1.393 | V 0.232 | pL -0.011 | vL 0.009 | V 0.014
U 353 | F 722944 | FPS 0644 | D 1034 | rR:usmM 0.37 0.17 0.06 0.74 | F:usmM 47.2 5.4 37.0 61.0 | H 1.399 | V 0.228 | pL 0.009 | vL 0.010 | V 0.016
U 354 | F 724992 | FPS 0586 | D 1038 | rR:usmM 0.40 0.14 0.14 0.64 | F:usmM 47.4 4.9 38.0 59.0 | H 1.415 | V 0.229 | pL -0.007 | vL 0.008 | V 0.015
U 355 | F 727040 | FPS 0639 | D 1041 | rR:usmM 0.36 0.12 0.16 0.66 | F:usmM 48.0 5.1 35.0 64.0 | H 1.518 | V 0.222 | pL 0.008 | vL 0.008 | V 0.014
U 356 | F 729088 | FPS 0653 | D 1044 | rR:usmM 0.28 0.12 0.09 0.56 | F:usmM 54.1 7.6 35.0 64.0 | H 1.582 | V 0.209 | pL 0.019 | vL 0.007 | V 0.016
U 357 | F 731136 | FPS 0700 | D 1047 | rR:usmM 0.34 0.13 0.13 0.61 | F:usmM 52.5 6.8 39.0 67.0 | H 1.555 | V 0.197 | pL 0.000 | vL 0.007 | V 0.013
U 358 | F 733184 | FPS 0757 | D 1050 | rR:usmM 0.39 0.15 0.16 0.84 | F:usmM 52.1 7.4 39.0 66.0 | H 1.485 | V 0.214 | pL -0.023 | vL 0.008 | V 0.017
U 359 | F 735232 | FPS 0758 | D 1052 | rR:usmM 0.40 0.12 0.15 0.64 | F:usmM 49.9 5.0 36.0 61.0 | H 1.409 | V 0.233 | pL -0.006 | vL 0.008 | V 0.014
U 360 | F 737280 | FPS 0745 | D 1055 | rR:usmM 0.36 0.13 0.14 0.64 | F:usmM 48.5 6.5 39.0 72.0 | H 1.408 | V 0.220 | pL 0.014 | vL 0.009 | V 0.013
Model successfully saved
U 361 | F 739328 | FPS 0722 | D 1058 | rR:usmM 0.40 0.15 0.07 0.72 | F:usmM 47.3 6.5 32.0 62.0 | H 1.380 | V 0.239 | pL -0.012 | vL 0.008 | V 0.014
U 362 | F 741376 | FPS 0739 | D 1061 | rR:usmM 0.39 0.16 0.08 0.85 | F:usmM 45.9 5.4 33.0 56.0 | H 1.367 | V 0.247 | pL -0.004 | vL 0.011 | V 0.018
U 363 | F 743424 | FPS 0719 | D 1064 | rR:usmM 0.40 0.14 0.06 0.64 | F:usmM 46.9 4.6 38.0 55.0 | H 1.471 | V 0.250 | pL 0.011 | vL 0.010 | V 0.017
U 364 | F 745472 | FPS 0761 | D 1066 | rR:usmM 0.34 0.16 0.03 0.63 | F:usmM 51.2 7.2 37.0 68.0 | H 1.519 | V 0.235 | pL 0.024 | vL 0.009 | V 0.014
U 365 | F 747520 | FPS 0766 | D 1069 | rR:usmM 0.31 0.12 0.08 0.57 | F:usmM 54.3 6.0 40.0 66.0 | H 1.566 | V 0.210 | pL 0.017 | vL 0.006 | V 0.013
U 366 | F 749568 | FPS 0720 | D 1072 | rR:usmM 0.33 0.10 0.06 0.56 | F:usmM 53.2 5.5 42.0 66.0 | H 1.548 | V 0.199 | pL 0.005 | vL 0.007 | V 0.012
U 367 | F 751616 | FPS 0763 | D 1074 | rR:usmM 0.32 0.13 0.03 0.66 | F:usmM 54.5 5.7 43.0 70.0 | H 1.506 | V 0.197 | pL 0.003 | vL 0.006 | V 0.011
U 368 | F 753664 | FPS 0700 | D 1077 | rR:usmM 0.38 0.12 0.05 0.65 | F:usmM 50.5 5.9 37.0 62.0 | H 1.470 | V 0.201 | pL -0.014 | vL 0.007 | V 0.016
U 369 | F 755712 | FPS 0673 | D 1080 | rR:usmM 0.31 0.15 0.08 0.58 | F:usmM 51.1 5.7 36.0 64.0 | H 1.476 | V 0.211 | pL 0.008 | vL 0.008 | V 0.015
U 370 | F 757760 | FPS 0751 | D 1083 | rR:usmM 0.35 0.15 0.03 0.66 | F:usmM 49.4 6.5 40.0 67.0 | H 1.410 | V 0.203 | pL -0.006 | vL 0.007 | V 0.014
Model successfully saved
U 371 | F 759808 | FPS 0627 | D 1086 | rR:usmM 0.40 0.12 0.15 0.74 | F:usmM 47.2 4.8 37.0 58.0 | H 1.369 | V 0.216 | pL -0.014 | vL 0.008 | V 0.014
U 372 | F 761856 | FPS 0646 | D 1090 | rR:usmM 0.42 0.16 0.06 0.74 | F:usmM 47.2 5.8 35.0 59.0 | H 1.401 | V 0.242 | pL -0.002 | vL 0.010 | V 0.020
C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=False, model='TMaze1x5', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=False, text=False, value_loss_coef=0.5)

Model successfully loaded

TMazeRLModule(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(65, 65)
  (actor): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=1, bias=True)
  )
)

CUDA available: True

U 371 | F 759808 | FPS 0160 | D 12 | rR:usmM 0.43 0.14 0.15 0.75 | F:usmM 47.6 6.2 36.0 65.0 | H 1.367 | V 0.232 | pL -0.032 | vL 0.008 | V 0.019
U 372 | F 761856 | FPS 0745 | D 15 | rR:usmM 0.40 0.13 0.05 0.67 | F:usmM 45.7 5.4 35.0 56.0 | H 1.392 | V 0.245 | pL 0.010 | vL 0.009 | V 0.016
U 373 | F 763904 | FPS 0757 | D 18 | rR:usmM 0.37 0.14 0.15 0.78 | F:usmM 47.3 5.0 36.0 62.0 | H 1.401 | V 0.230 | pL 0.008 | vL 0.010 | V 0.018
U 374 | F 765952 | FPS 0763 | D 20 | rR:usmM 0.37 0.16 0.06 0.81 | F:usmM 47.0 5.3 38.0 61.0 | H 1.505 | V 0.216 | pL 0.007 | vL 0.008 | V 0.015
U 375 | F 768000 | FPS 0755 | D 23 | rR:usmM 0.32 0.13 0.06 0.62 | F:usmM 51.7 5.6 37.0 66.0 | H 1.515 | V 0.206 | pL 0.008 | vL 0.007 | V 0.015
U 376 | F 770048 | FPS 0663 | D 26 | rR:usmM 0.33 0.15 0.04 0.61 | F:usmM 50.9 6.8 39.0 67.0 | H 1.467 | V 0.195 | pL -0.002 | vL 0.006 | V 0.013
U 377 | F 772096 | FPS 0534 | D 30 | rR:usmM 0.34 0.12 0.06 0.60 | F:usmM 50.0 6.0 36.0 64.0 | H 1.376 | V 0.205 | pL -0.009 | vL 0.007 | V 0.013
U 378 | F 774144 | FPS 0670 | D 33 | rR:usmM 0.40 0.14 0.06 0.70 | F:usmM 46.2 6.1 35.0 60.0 | H 1.311 | V 0.218 | pL -0.009 | vL 0.010 | V 0.016
U 379 | F 776192 | FPS 0644 | D 36 | rR:usmM 0.41 0.14 0.15 0.68 | F:usmM 45.3 5.2 35.0 57.0 | H 1.401 | V 0.235 | pL -0.006 | vL 0.010 | V 0.017
U 380 | F 778240 | FPS 0606 | D 40 | rR:usmM 0.41 0.13 0.15 0.65 | F:usmM 45.8 4.5 33.0 53.0 | H 1.519 | V 0.251 | pL -0.001 | vL 0.010 | V 0.017
Model successfully saved
U 381 | F 780288 | FPS 0699 | D 43 | rR:usmM 0.32 0.11 0.12 0.59 | F:usmM 54.3 4.8 47.0 65.0 | H 1.519 | V 0.234 | pL 0.028 | vL 0.009 | V 0.017
U 382 | F 782336 | FPS 0734 | D 46 | rR:usmM 0.38 0.12 0.11 0.71 | F:usmM 50.9 6.3 41.0 68.0 | H 1.508 | V 0.223 | pL -0.002 | vL 0.008 | V 0.014
U 383 | F 784384 | FPS 0699 | D 48 | rR:usmM 0.31 0.12 0.07 0.56 | F:usmM 50.8 5.8 39.0 65.0 | H 1.531 | V 0.210 | pL 0.011 | vL 0.007 | V 0.013
U 384 | F 786432 | FPS 0735 | D 51 | rR:usmM 0.36 0.12 0.11 0.61 | F:usmM 54.2 5.3 44.0 66.0 | H 1.540 | V 0.216 | pL 0.001 | vL 0.008 | V 0.014
U 385 | F 788480 | FPS 0749 | D 54 | rR:usmM 0.35 0.13 0.11 0.68 | F:usmM 51.3 4.0 42.0 61.0 | H 1.568 | V 0.216 | pL 0.007 | vL 0.006 | V 0.012
U 386 | F 790528 | FPS 0766 | D 57 | rR:usmM 0.33 0.12 0.09 0.65 | F:usmM 54.7 6.9 39.0 67.0 | H 1.618 | V 0.209 | pL 0.009 | vL 0.006 | V 0.012
U 387 | F 792576 | FPS 0755 | D 59 | rR:usmM 0.29 0.08 0.10 0.47 | F:usmM 57.5 6.2 42.0 70.0 | H 1.598 | V 0.190 | pL 0.012 | vL 0.006 | V 0.013
U 388 | F 794624 | FPS 0672 | D 62 | rR:usmM 0.29 0.14 0.05 0.64 | F:usmM 55.5 5.8 45.0 71.0 | H 1.621 | V 0.176 | pL 0.004 | vL 0.004 | V 0.013
U 389 | F 796672 | FPS 0678 | D 65 | rR:usmM 0.25 0.13 0.04 0.59 | F:usmM 59.3 5.8 50.0 69.0 | H 1.673 | V 0.165 | pL 0.007 | vL 0.004 | V 0.012
U 390 | F 798720 | FPS 0732 | D 68 | rR:usmM 0.27 0.12 0.03 0.50 | F:usmM 57.9 5.5 44.0 71.0 | H 1.707 | V 0.162 | pL 0.006 | vL 0.004 | V 0.010
Model successfully saved
U 391 | F 800768 | FPS 0712 | D 71 | rR:usmM 0.21 0.10 0.04 0.41 | F:usmM 62.2 5.8 52.0 75.0 | H 1.773 | V 0.148 | pL 0.016 | vL 0.004 | V 0.009
U 392 | F 802816 | FPS 0743 | D 74 | rR:usmM 0.23 0.11 0.01 0.49 | F:usmM 64.4 4.9 55.0 74.0 | H 1.756 | V 0.139 | pL 0.010 | vL 0.003 | V 0.009
U 393 | F 804864 | FPS 0764 | D 77 | rR:usmM 0.24 0.12 0.03 0.48 | F:usmM 61.0 6.5 48.0 73.0 | H 1.635 | V 0.135 | pL -0.007 | vL 0.004 | V 0.012
U 394 | F 806912 | FPS 0742 | D 79 | rR:usmM 0.30 0.11 0.08 0.59 | F:usmM 53.7 7.3 41.0 69.0 | H 1.520 | V 0.159 | pL -0.024 | vL 0.005 | V 0.013
U 395 | F 808960 | FPS 0733 | D 82 | rR:usmM 0.34 0.14 0.14 0.70 | F:usmM 50.0 5.1 41.0 64.0 | H 1.521 | V 0.186 | pL -0.017 | vL 0.005 | V 0.013
U 396 | F 811008 | FPS 0740 | D 85 | rR:usmM 0.33 0.12 0.11 0.55 | F:usmM 52.6 6.8 40.0 66.0 | H 1.540 | V 0.199 | pL 0.002 | vL 0.006 | V 0.011
U 397 | F 813056 | FPS 0749 | D 88 | rR:usmM 0.36 0.15 0.05 0.60 | F:usmM 51.6 6.3 42.0 64.0 | H 1.498 | V 0.209 | pL -0.009 | vL 0.007 | V 0.016
U 398 | F 815104 | FPS 0667 | D 91 | rR:usmM 0.34 0.16 0.05 0.80 | F:usmM 50.9 4.9 39.0 61.0 | H 1.448 | V 0.205 | pL -0.002 | vL 0.008 | V 0.014
U 399 | F 817152 | FPS 0743 | D 93 | rR:usmM 0.35 0.16 0.06 0.74 | F:usmM 49.2 6.5 37.0 61.0 | H 1.442 | V 0.207 | pL -0.001 | vL 0.008 | V 0.015
U 400 | F 819200 | FPS 0781 | D 96 | rR:usmM 0.36 0.12 0.18 0.65 | F:usmM 48.0 5.3 40.0 58.0 | H 1.530 | V 0.215 | pL -0.009 | vL 0.007 | V 0.012
Model successfully saved
U 401 | F 821248 | FPS 0744 | D 99 | rR:usmM 0.38 0.17 0.14 0.81 | F:usmM 50.6 5.7 41.0 66.0 | H 1.544 | V 0.239 | pL -0.003 | vL 0.009 | V 0.015
U 402 | F 823296 | FPS 0776 | D 102 | rR:usmM 0.34 0.11 0.06 0.56 | F:usmM 53.2 4.7 45.0 63.0 | H 1.554 | V 0.225 | pL 0.021 | vL 0.008 | V 0.015
U 403 | F 825344 | FPS 0736 | D 104 | rR:usmM 0.36 0.16 0.15 0.81 | F:usmM 52.9 7.1 38.0 66.0 | H 1.611 | V 0.216 | pL 0.002 | vL 0.007 | V 0.015
U 404 | F 827392 | FPS 0762 | D 107 | rR:usmM 0.30 0.12 0.08 0.54 | F:usmM 56.5 5.6 47.0 68.0 | H 1.573 | V 0.195 | pL 0.020 | vL 0.006 | V 0.014
U 405 | F 829440 | FPS 0771 | D 110 | rR:usmM 0.32 0.12 0.11 0.62 | F:usmM 54.2 5.6 42.0 63.0 | H 1.479 | V 0.190 | pL -0.005 | vL 0.007 | V 0.014
U 406 | F 831488 | FPS 0745 | D 112 | rR:usmM 0.33 0.13 0.06 0.66 | F:usmM 49.8 5.9 38.0 63.0 | H 1.546 | V 0.194 | pL -0.006 | vL 0.007 | V 0.013
U 407 | F 833536 | FPS 0713 | D 115 | rR:usmM 0.35 0.11 0.05 0.57 | F:usmM 53.9 5.9 42.0 65.0 | H 1.492 | V 0.207 | pL -0.004 | vL 0.006 | V 0.013
U 408 | F 835584 | FPS 0744 | D 118 | rR:usmM 0.35 0.11 0.15 0.57 | F:usmM 49.3 5.2 42.0 64.0 | H 1.388 | V 0.205 | pL -0.005 | vL 0.008 | V 0.014
U 409 | F 837632 | FPS 0738 | D 121 | rR:usmM 0.39 0.11 0.07 0.62 | F:usmM 45.9 5.1 35.0 56.0 | H 1.369 | V 0.230 | pL -0.017 | vL 0.008 | V 0.012
U 410 | F 839680 | FPS 0707 | D 124 | rR:usmM 0.40 0.15 0.07 0.74 | F:usmM 45.8 5.5 35.0 60.0 | H 1.340 | V 0.240 | pL -0.003 | vL 0.010 | V 0.013
Model successfully saved
U 411 | F 841728 | FPS 0712 | D 127 | rR:usmM 0.40 0.13 0.06 0.75 | F:usmM 46.4 5.4 34.0 62.0 | H 1.334 | V 0.240 | pL -0.003 | vL 0.009 | V 0.015
U 412 | F 843776 | FPS 0707 | D 129 | rR:usmM 0.40 0.14 0.20 0.69 | F:usmM 45.9 5.2 34.0 57.0 | H 1.324 | V 0.238 | pL 0.007 | vL 0.009 | V 0.017
U 413 | F 845824 | FPS 0755 | D 132 | rR:usmM 0.45 0.12 0.26 0.70 | F:usmM 43.6 5.1 33.0 53.0 | H 1.328 | V 0.236 | pL -0.028 | vL 0.008 | V 0.017
U 414 | F 847872 | FPS 0712 | D 135 | rR:usmM 0.40 0.13 0.14 0.66 | F:usmM 46.7 5.5 34.0 57.0 | H 1.497 | V 0.276 | pL 0.045 | vL 0.012 | V 0.023
U 415 | F 849920 | FPS 0736 | D 138 | rR:usmM 0.33 0.15 0.06 0.75 | F:usmM 53.0 4.9 43.0 63.0 | H 1.563 | V 0.266 | pL 0.044 | vL 0.010 | V 0.020
C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5 --save-interval 10 --tb

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=False, model='TMaze1x5', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=True, text=False, value_loss_coef=0.5)

Model successfully loaded

TMazeRLModule(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(65, 65)
  (actor): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=1, bias=True)
  )
)

CUDA available: True

U 411 | F 841728 | FPS 0197 | D 10 | rR:usmM 0.41 0.13 0.25 0.83 | F:usmM 44.4 5.4 35.0 62.0 | H 1.233 | V 0.251 | pL -0.013 | vL 0.010 | V 0.017
U 412 | F 843776 | FPS 0752 | D 13 | rR:usmM 0.45 0.14 0.20 0.72 | F:usmM 41.9 4.2 34.0 52.0 | H 1.289 | V 0.262 | pL -0.018 | vL 0.009 | V 0.017
C:/Users/Frost/Documents/Dropbox/ITU/KurserITU/Thesis Project/Repository/src/torch_rl_scripts/train.py --algo ppo --env TMaze-1x5-v0 --model TMaze1x5 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='TMaze-1x5-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=False, model='TMaze1x5', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=False, text=False, value_loss_coef=0.5)

Model successfully loaded

TMazeRLModule(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(65, 65)
  (actor): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=65, out_features=65, bias=True)
    (1): Tanh()
    (2): Linear(in_features=65, out_features=1, bias=True)
  )
)

CUDA available: True

U 411 | F 841728 | FPS 0200 | D 10 | rR:usmM 0.41 0.13 0.25 0.83 | F:usmM 44.4 5.4 35.0 62.0 | H 1.233 | V 0.251 | pL -0.013 | vL 0.010 | V 0.017
